gene,H2O_30m_A,H2O_30m_B,H2O_30m_C,PNA79_30m_A,PNA79_30m_B,PNA79_30m_C,PNAscr_30m_A,PNAscr_30m_B,PNAscr_30m_C,H2O_16h_A,H2O_16h_B,H2O_16h_C,PNA79_16h_A,PNA79_16h_B,PNA79_16h_C,PNAscr_16h_A,PNAscr_16h_B,PNAscr_16h_C
cds-C4N14_09610,299,508,556,303,507,339,518,297,508,481,539,759,310,465,295,383,423,432
cds-C4N14_09615,15,42,26,17,27,22,26,29,25,108,104,103,43,48,33,39,60,38
cds-C4N14_09620,56,66,66,73,82,87,82,55,68,257,175,194,164,149,126,108,95,125
cds-C4N14_09625,29,60,61,62,76,47,56,43,66,80,94,82,66,80,58,41,72,47
cds-C4N14_09630,69,70,45,121,143,122,195,133,154,75,66,76,31,64,31,72,65,84
cds-C4N14_09635,30,36,38,26,53,31,59,19,25,162,114,135,42,103,94,59,93,56
cds-C4N14_09640,109,276,185,106,226,132,182,122,131,137,127,158,182,341,261,147,159,137
cds-C4N14_09645,57,69,69,62,99,72,84,60,66,74,74,104,65,120,75,78,90,64
cds-C4N14_09650,11,11,12,12,23,31,25,10,16,72,39,59,52,67,37,36,30,25
cds-C4N14_09655,182,299,294,175,387,205,389,203,317,315,257,314,269,465,228,248,221,285
cds-C4N14_09660,4917,8522,6925,3838,10102,6151,7429,5372,6857,416,347,522,1213,2783,1525,849,879,1236
cds-C4N14_09665,4653,7152,5983,3272,8319,3651,5970,3372,3079,2120,1728,2341,3197,6339,3891,1830,1880,1948
cds-C4N14_09670,400,429,352,218,522,225,405,261,241,2205,1440,1740,2439,2509,1567,1064,1140,1058
cds-C4N14_09675,12,15,2,7,16,6,14,6,4,10,10,17,26,37,12,13,6,5
cds-C4N14_09685,573,847,626,416,888,469,806,440,563,1224,1091,1419,1169,1371,765,788,736,856
cds-C4N14_09690,132,208,158,108,224,134,248,127,120,376,286,369,440,470,261,288,328,335
cds-C4N14_09700,182,201,164,113,261,157,196,122,114,659,631,723,346,432,320,371,355,356
cds-C4N14_09705,64,90,57,30,66,36,76,36,49,323,317,377,163,265,172,145,155,103
cds-C4N14_09710,190,264,227,204,373,190,354,207,275,830,696,899,381,580,351,366,395,317
cds-C4N14_09715,244,321,272,222,410,211,349,218,254,706,673,925,612,709,460,380,446,364
cds-C4N14_09720,1191,1606,1313,834,1839,894,1549,906,1148,1943,2011,2557,2479,3039,1836,1488,1594,1389
cds-C4N14_09725,858,820,621,498,991,500,780,452,584,2870,2365,3056,5232,5620,3236,1663,1826,1746
cds-C4N14_09730,799,1393,1079,993,1643,853,1774,904,1047,378,442,493,887,987,700,908,935,905
cds-C4N14_09735,33,32,37,47,46,40,47,19,33,28,17,20,262,286,134,42,38,38
cds-C4N14_09740,94,137,110,120,140,127,181,102,110,104,82,120,172,278,148,114,123,130
cds-C4N14_09745,1523,2479,1915,1047,2615,1183,1911,1083,1457,5075,3582,3724,5163,7356,4583,2260,2368,2087
cds-C4N14_09750,988,894,818,843,1032,695,1163,579,901,11267,6816,8247,4614,5359,3027,2146,2316,2065
cds-C4N14_09755,1446,1484,1453,1371,1959,1335,2118,1073,1479,7072,6559,8176,6532,7054,4321,3835,4160,3214
cds-C4N14_09760,270,287,329,458,335,442,630,299,461,210,222,282,382,534,275,336,391,373
cds-C4N14_09765,5,3,4,1,2,10,9,3,4,25,23,52,41,56,29,13,13,16
cds-C4N14_09770,391,619,452,258,732,417,544,389,565,1253,935,1274,881,988,620,697,633,689
cds-C4N14_09775,233,293,221,123,279,126,240,155,130,1278,935,1188,937,1109,630,516,481,518
cds-C4N14_09780,628,809,670,331,858,509,575,568,587,1393,1094,1391,1626,1833,1215,1155,1112,1365
cds-C4N14_09785,1259,1375,1084,542,1731,570,1081,735,456,6146,4886,5701,4196,6528,3781,2214,2060,2085
cds-C4N14_09790,1096,1271,975,504,1306,614,1064,675,597,2664,2211,2763,2250,2648,1494,1324,1415,1430
cds-C4N14_09800,7,23,10,7,23,8,38,6,15,4,8,7,24,35,11,14,12,5
cds-C4N14_09805,126,194,149,136,253,129,191,122,102,521,439,538,385,590,389,224,221,232
cds-C4N14_09810,560,606,462,274,731,432,639,343,521,492,567,694,580,756,424,381,415,363
cds-C4N14_09815,33062,48353,37694,28416,51030,33663,50118,26499,41805,14574,16606,22622,44919,48662,27682,41288,45453,44651
cds-C4N14_09820,821,2160,1766,844,2798,907,1526,870,499,4308,3407,4555,29466,31822,18568,5258,5207,5010
cds-C4N14_09825,173,351,252,156,473,230,279,151,151,2669,2166,2855,7053,6666,3496,1388,1426,1291
cds-C4N14_09830,236,495,346,253,696,367,276,224,190,3357,3173,4511,7050,6827,4427,2507,2339,2488
cds-C4N14_09835,223,235,190,107,281,121,220,129,138,1169,1027,1312,2358,2890,1798,635,646,620
cds-C4N14_09840,1002,1561,1507,1458,1970,1279,2205,1135,1533,3981,4618,6006,19259,19400,11669,3829,4229,3517
cds-C4N14_09845,195,334,280,144,369,217,321,167,201,3008,2854,3781,4765,5446,3326,1302,1390,1013
cds-C4N14_09850,495,679,553,358,973,408,551,292,355,5874,4801,6419,10748,12225,7822,3178,2988,2681
cds-C4N14_09855,65,62,66,74,80,77,90,56,55,42,42,76,61,112,56,48,68,70
cds-C4N14_09860,149,287,173,82,280,121,169,97,111,78,46,80,71,142,100,76,89,75
cds-C4N14_09865,11363,15104,12009,8359,19595,11334,14948,9328,13213,70608,40733,55942,42662,49220,24901,27144,24591,28928
cds-C4N14_09870,33,61,49,49,67,57,53,34,40,39,48,55,92,159,71,120,105,87
cds-C4N14_09875,492,705,587,360,754,419,671,402,487,1648,1107,1325,1040,1469,825,761,731,765
cds-C4N14_09880,145,198,175,94,244,133,185,108,143,253,148,243,204,315,197,130,125,137
cds-C4N14_09885,45,75,66,34,72,38,66,46,52,255,177,235,106,174,92,69,82,75
cds-C4N14_09890,19,37,32,13,35,24,34,17,22,63,56,77,45,64,42,36,41,22
cds-C4N14_09895,1130,1458,1265,814,1718,798,1315,798,960,4301,3189,3812,2708,3620,2304,1692,1817,1550
cds-C4N14_09900,155,172,158,108,232,93,185,123,108,1464,1057,1321,611,856,496,412,428,326
cds-C4N14_09905,22,16,16,16,23,11,13,10,13,88,98,125,83,72,39,57,42,50
cds-C4N14_09910,51,111,84,61,116,59,100,42,74,171,178,248,108,128,68,104,112,122
cds-C4N14_09915,337,563,422,280,534,291,449,317,329,1434,1064,1367,679,705,439,535,523,461
cds-C4N14_09920,2210,5549,4016,2449,5691,2796,4800,2831,3028,3002,2878,3829,4116,5457,2593,2780,2782,2503
cds-C4N14_09925,508,446,574,1041,774,803,1316,717,971,246,310,314,179,275,138,345,278,383
cds-C4N14_09930,13,26,20,16,29,21,31,17,16,112,96,138,62,75,46,57,63,39
cds-C4N14_09935,8,34,27,18,29,13,22,7,14,75,103,100,62,69,36,45,42,28
cds-C4N14_09940,41,93,76,61,103,66,112,64,69,65,76,113,88,80,43,43,53,77
cds-C4N14_09945,103,156,158,75,206,101,125,89,116,467,439,618,530,605,360,314,310,233
cds-C4N14_09950,1265,832,774,474,1090,556,819,426,620,4048,3025,3989,6511,4179,2509,3317,3312,2461
cds-C4N14_09955,2608,3148,2034,1123,3474,1225,2077,1507,1391,6662,5006,6043,4926,7361,4471,2533,2734,2819
cds-C4N14_09960,743,917,811,1044,1091,1044,1449,838,1042,3288,2565,3331,2352,2738,1611,1168,1290,1339
cds-C4N14_09965,327,461,373,431,579,399,587,378,392,4167,2958,3852,3388,3315,2005,1399,1254,1292
cds-C4N14_09985,24,21,28,26,37,30,40,16,30,191,152,195,102,102,53,118,118,104
cds-C4N14_09990,56,32,32,46,71,39,80,41,56,189,118,149,82,81,65,99,79,90
cds-C4N14_09995,36,36,32,48,32,34,63,28,34,61,56,63,16,44,18,34,39,15
cds-C4N14_10000,50,55,40,39,73,37,77,47,49,107,111,114,88,130,55,53,51,68
cds-C4N14_10005,285,620,482,229,572,227,477,295,283,939,692,878,660,814,472,467,460,410
cds-C4N14_10030,16397,21004,14652,9403,25260,13882,16141,10787,12183,8243,7010,10329,37348,46593,25313,15839,17504,18889
cds-C4N14_10035,18,11,9,8,8,11,9,11,9,53,51,45,21,40,14,19,33,18
cds-C4N14_10040,17,50,57,21,40,29,65,24,39,205,88,143,76,89,54,36,36,45
cds-C4N14_10045,12,30,30,9,26,14,35,8,23,152,74,102,42,70,27,39,34,33
cds-C4N14_10050,10,8,8,8,8,5,15,13,2,58,33,59,36,53,23,21,13,11
cds-C4N14_10055,75,79,73,167,129,151,238,133,143,296,133,165,180,201,113,92,102,95
cds-C4N14_10060,27,78,67,68,114,55,100,45,59,235,141,168,120,137,92,71,86,48
cds-C4N14_10065,106,143,148,134,161,142,215,120,155,730,377,495,344,396,241,210,204,196
cds-C4N14_10070,53,54,57,47,86,71,93,44,74,338,169,252,211,210,119,88,137,105
cds-C4N14_10075,149,138,174,343,292,315,436,232,351,325,192,275,160,203,125,168,159,145
cds-C4N14_10080,108,206,168,151,199,141,257,169,128,124,124,157,80,87,47,86,73,60
cds-C4N14_10085,453,1548,1239,903,1543,961,1647,995,1343,314,312,387,339,313,224,385,409,396
cds-C4N14_10090,53,95,50,44,70,48,58,45,35,134,76,115,69,114,57,73,81,122
cds-C4N14_10095,840,1551,1247,900,1777,1332,1556,928,1262,1341,1231,1509,2086,1844,1089,893,901,930
cds-C4N14_10100,19,52,25,12,38,9,31,23,23,507,367,446,280,402,212,103,103,107
cds-C4N14_10105,138,139,118,102,184,107,155,83,118,3125,1952,2587,1724,1950,1189,691,668,601
cds-C4N14_10110,213,209,144,116,200,102,192,157,107,2894,1753,2448,1556,1683,984,721,802,652
cds-C4N14_10115,528,614,456,295,685,329,497,261,330,2736,1872,2393,1734,1711,1151,748,874,792
cds-C4N14_10120,1016,1734,1463,883,2060,1043,1566,1032,1202,1440,1100,1623,1430,2060,1117,1199,1164,1340
cds-C4N14_10125,487,333,482,719,602,675,998,578,751,144,233,256,148,209,124,319,322,291
cds-C4N14_10130,1712,2189,1838,1120,2573,1481,2170,1287,1696,1693,1323,1711,1227,1693,1127,1252,1267,1174
cds-C4N14_10135,1112,1233,1022,1084,1517,924,1483,876,1059,4056,2586,3274,2306,2702,1814,1366,1426,1219
cds-C4N14_10140,149,154,111,90,213,100,135,87,103,635,530,734,671,759,483,333,395,290
cds-C4N14_10145,42,50,35,85,65,68,121,68,89,90,70,117,51,71,41,59,63,48
cds-C4N14_10150,57,59,53,45,72,30,60,28,45,362,237,347,229,284,178,150,186,138
cds-C4N14_10155,99,184,139,97,199,79,141,87,135,97,81,136,383,457,289,208,263,219
cds-C4N14_10160,23,40,26,15,17,10,20,23,17,58,49,57,58,78,45,33,46,17
cds-C4N14_10165,62,56,72,88,61,79,140,83,75,69,74,99,78,88,61,68,51,74
cds-C4N14_10170,363,896,666,376,866,504,717,469,588,471,540,695,727,1515,890,532,668,666
cds-C4N14_10175,36,47,35,26,47,32,60,26,30,266,273,348,192,376,244,104,151,126
cds-C4N14_10180,618,808,798,1128,1135,1016,1628,839,1104,705,873,1038,595,1091,696,603,632,650
cds-C4N14_10185,100,168,142,92,206,138,183,127,145,265,230,316,249,456,297,168,147,162
cds-C4N14_10190,57,90,80,27,90,58,105,53,53,507,416,510,403,632,354,175,192,207
cds-C4N14_10195,83,192,191,156,258,151,224,124,175,280,230,351,319,520,331,167,179,176
cds-C4N14_10200,78,89,67,78,104,79,146,69,76,491,490,569,343,734,408,224,237,257
cds-C4N14_10205,110,150,144,107,186,101,185,109,105,653,515,729,459,820,438,243,204,338
cds-C4N14_10210,199,248,190,154,299,183,286,188,206,525,509,552,436,707,480,300,304,336
cds-C4N14_10220,454,850,623,387,880,480,707,418,445,622,607,820,897,1069,611,743,848,758
cds-C4N14_10225,612,706,603,370,714,432,667,427,448,2215,1657,2338,1741,1599,1039,1293,1165,1013
cds-C4N14_10230,684,956,755,497,1074,617,912,593,765,1901,1781,2243,1128,1336,863,1127,1171,1113
cds-C4N14_10235,266,537,360,210,524,338,458,339,406,861,587,839,510,532,306,421,357,394
cds-C4N14_10240,59,80,43,33,99,53,76,46,52,317,205,263,214,258,154,135,120,132
cds-C4N14_10245,284,545,433,330,536,328,484,377,419,452,407,511,293,561,365,388,325,309
cds-C4N14_10250,45421,53239,47519,30603,51224,31291,52165,23665,39213,13853,22439,30397,61125,55607,45717,34925,40725,34890
cds-C4N14_10255,448,626,490,255,734,398,424,330,388,2868,2094,2683,3631,3993,2263,1117,1184,1023
cds-C4N14_10260,102,125,88,59,131,72,108,48,65,1716,1261,1567,1160,1215,723,398,439,333
cds-C4N14_10265,34,49,40,14,59,29,31,35,17,249,253,305,374,434,273,151,188,154
cds-C4N14_10270,56,77,62,71,92,44,97,45,46,419,345,447,746,722,519,280,319,238
cds-C4N14_10275,389,299,305,558,408,437,808,408,484,173,232,234,229,266,165,243,231,204
cds-C4N14_10280,34,19,14,9,21,12,15,10,6,127,104,172,152,154,98,80,93,67
cds-C4N14_10285,79,83,60,37,104,37,85,42,30,408,283,352,273,370,227,154,189,135
cds-C4N14_10290,221,307,309,150,308,171,274,148,197,790,640,754,498,567,351,495,448,420
cds-C4N14_10295,16,29,16,12,13,9,28,31,6,50,35,45,59,67,40,20,36,22
cds-C4N14_10300,41,64,49,31,56,48,63,24,40,113,68,96,43,86,48,40,39,39
cds-C4N14_10305,3455,3934,3418,2440,4838,2749,4379,2404,3552,12157,8399,11189,17386,15431,7922,7182,6631,6714
cds-C4N14_10310,235,293,273,218,284,194,297,160,212,4486,2593,3001,1197,1539,864,739,697,604
cds-C4N14_10315,150,116,144,205,167,164,242,129,160,600,406,550,185,231,127,175,142,152
cds-C4N14_10320,73,44,56,56,58,58,81,47,38,629,320,381,83,135,67,71,99,66
cds-C4N14_10325,96,129,116,75,147,76,107,56,77,3838,1874,2214,667,896,594,389,404,367
cds-C4N14_10330,978,1217,956,680,1315,672,1238,727,873,8195,4323,5052,2660,4424,2369,1757,1662,1597
cds-C4N14_10335,54,38,38,65,57,62,81,46,73,36,41,64,97,99,50,51,59,58
cds-C4N14_10340,82,130,72,63,143,65,101,70,57,161,154,215,173,191,148,113,132,109
cds-C4N14_10345,262,423,316,231,479,253,341,222,229,826,629,906,603,911,521,394,359,379
cds-C4N14_10350,46,44,33,72,58,47,63,45,66,182,103,159,138,184,107,84,74,77
cds-C4N14_10355,45,84,44,24,69,19,58,30,36,258,201,270,95,106,97,65,92,127
cds-C4N14_10360,1021,944,999,1480,1333,1188,2207,1021,1310,685,757,807,362,505,331,721,678,751
cds-C4N14_10365,403,330,444,718,580,625,851,466,528,322,298,374,150,156,102,264,250,253
cds-C4N14_10385,1245,2360,1872,791,2565,1699,1450,1328,1635,1588,1489,2292,1688,2375,1292,1713,1974,2112
cds-C4N14_10390,78,116,90,85,138,116,159,86,110,46,66,73,106,122,45,100,52,86
cds-C4N14_10400,4401,4208,3585,2116,4680,2914,3806,2199,3961,1915,1885,2747,2621,3694,2309,2274,3079,2946
cds-C4N14_10405,794,670,401,234,728,254,408,321,243,1614,1557,2058,2612,3601,1993,1019,1211,1168
cds-C4N14_10410,424,278,254,143,381,213,237,179,258,231,238,329,638,685,423,308,368,465
cds-C4N14_10415,21,37,44,16,32,32,35,32,23,104,93,148,82,49,26,72,83,77
cds-C4N14_10420,368,559,377,215,570,231,401,300,253,853,603,766,975,1042,600,466,492,400
cds-C4N14_10425,1238,1612,1176,776,1678,878,1430,950,1086,2355,1624,1981,1869,2316,1241,1468,1398,1339
cds-C4N14_10430,15,13,15,11,16,12,18,13,14,21,28,33,25,35,15,20,19,14
cds-C4N14_10435,36,79,54,78,92,62,112,81,66,144,133,174,118,161,85,110,85,101
cds-C4N14_10440,61,70,57,74,102,114,114,75,96,84,61,86,142,138,91,64,82,69
cds-C4N14_10445,27,34,19,84,87,155,80,56,59,34,28,33,39,55,30,35,36,43
cds-C4N14_10450,50,52,43,156,100,155,205,119,132,25,26,30,32,69,28,64,58,71
cds-C4N14_10455,31,27,35,48,37,37,74,34,30,14,20,29,31,30,4,12,26,30
cds-C4N14_10465,536,439,556,849,584,635,1192,547,691,378,339,430,296,321,191,345,311,333
cds-C4N14_10470,31,50,40,53,58,58,71,58,60,149,118,142,73,71,61,67,63,64
cds-C4N14_10475,26,35,31,40,63,41,60,36,29,275,130,241,131,109,77,60,85,76
cds-C4N14_10480,56,119,130,78,145,99,165,80,119,441,245,309,310,401,254,175,173,170
cds-C4N14_10485,442,523,433,283,608,309,528,318,286,841,757,1028,1277,2038,1104,803,762,806
cds-C4N14_10490,120,98,110,101,108,86,160,81,122,53,65,102,93,139,85,82,78,61
cds-C4N14_10495,20,17,18,29,21,21,35,11,17,59,55,72,58,82,49,37,39,20
cds-C4N14_10500,25,35,32,37,58,47,71,34,51,73,56,104,118,117,87,64,59,54
cds-C4N14_10505,57,57,47,61,67,47,68,28,57,47,37,45,139,166,94,73,84,92
cds-C4N14_10510,190,211,190,106,247,124,177,129,142,271,243,347,310,332,164,299,293,333
cds-C4N14_10515,57,90,83,58,104,58,91,65,45,107,89,106,100,125,85,71,80,77
cds-C4N14_10520,43,55,68,17,96,39,46,36,48,56,34,60,63,73,20,51,51,49
cds-C4N14_10525,23,18,16,29,41,38,87,28,43,61,60,65,37,41,21,48,46,42
cds-C4N14_10530,41,31,41,69,46,54,83,60,64,42,33,65,57,54,25,52,45,62
cds-C4N14_10535,111,134,129,123,198,137,193,143,143,979,675,880,477,567,304,423,380,360
cds-C4N14_10540,555,702,544,620,885,571,986,606,625,694,517,613,583,918,537,575,493,597
cds-C4N14_10545,7143,8594,6234,4261,9826,5103,7815,5041,6265,14573,12289,15008,10314,19072,10946,5754,6291,7942
cds-C4N14_10550,6153,7396,6114,4288,8949,4539,7871,4124,5547,25296,21566,25540,18683,28994,17610,9923,11212,10164
cds-fusolisin,874,1006,1051,769,1169,736,1109,666,889,6993,4747,6107,5416,5284,3002,3441,3772,2857
cds-C4N14_10565,118,133,107,74,152,111,110,66,121,150,142,224,222,213,142,140,153,154
cds-C4N14_10570,44,50,51,41,64,40,63,28,41,56,41,58,135,133,66,63,64,70
cds-C4N14_10575,19,23,11,21,24,26,34,26,31,25,36,44,52,39,31,25,40,30
cds-C4N14_10580,22,22,16,15,27,19,26,9,5,72,29,85,79,88,51,36,43,38
cds-C4N14_10585,265,186,193,510,360,398,715,360,437,138,155,149,130,120,68,197,160,194
cds-C4N14_10590,28,23,48,40,71,41,68,29,41,169,111,175,133,150,87,88,123,102
cds-C4N14_10595,141,181,146,50,178,81,105,74,85,589,455,540,223,351,282,204,203,187
cds-C4N14_10600,163,166,129,103,183,100,131,79,118,1662,1090,1361,777,721,536,523,555,509
cds-C4N14_10610,100,119,102,98,221,106,167,93,98,34,35,51,122,276,147,64,58,107
cds-C4N14_10615,17345,17298,14804,8825,20188,13500,16252,10008,15308,5373,7030,10351,22804,24253,15593,14218,16714,19228
cds-C4N14_10620,45,30,33,64,46,45,98,51,70,25,100,74,14,8,3,83,104,81
cds-C4N14_10625,47,87,54,32,118,53,82,33,47,802,700,1006,471,400,239,284,251,272
cds-C4N14_10630,71,140,119,135,131,115,178,125,119,965,862,1142,450,402,261,366,441,375
cds-C4N14_10635,354,384,335,280,461,301,443,277,434,3631,2740,3641,3465,2817,1403,1573,1588,1486
cds-C4N14_10640,652,844,662,457,930,550,832,465,679,3648,2328,2816,1931,2248,1304,1386,1321,1321
cds-C4N14_10645,451,492,459,475,601,476,703,386,485,787,596,691,383,521,332,386,343,408
cds-C4N14_10650,64,69,58,36,51,33,39,25,30,108,54,79,90,110,83,59,72,53
cds-C4N14_10655,79,93,79,93,103,64,147,70,120,146,153,160,112,107,72,109,112,96
cds-C4N14_10660,637,710,645,734,833,710,1088,554,779,960,859,1095,855,1169,751,676,660,733
cds-C4N14_10665,1779,2363,2240,2719,3051,2510,3921,2239,2912,12337,7636,9688,4614,6217,3805,2885,3012,2950
cds-C4N14_10670,751,1062,826,588,1210,521,960,550,659,1615,1100,1396,1135,1189,676,907,854,875
cds-C4N14_10675,1073,1676,1410,750,1675,818,1424,771,930,3570,2987,3986,6393,8703,5100,2153,2434,2460
cds-C4N14_10680,317,386,344,400,522,351,580,299,367,2229,1746,2352,1670,2288,1424,812,859,811
cds-C4N14_10685,31,41,22,41,51,82,59,25,28,235,155,202,234,274,184,98,109,83
cds-C4N14_10690,107,106,92,63,98,68,97,46,68,728,603,796,1215,1381,962,400,462,452
cds-C4N14_10695,798,688,774,1424,1203,1133,1691,966,1351,366,503,643,644,1000,593,619,622,746
cds-C4N14_10700,440,420,417,252,581,335,451,231,408,1507,1251,1598,3914,4008,2201,1186,1268,1347
cds-C4N14_10705,114,119,105,71,119,95,163,83,105,577,463,632,803,957,532,286,302,256
cds-C4N14_10710,352,301,318,555,521,493,740,469,530,440,440,528,576,818,487,454,449,467
cds-C4N14_10715,123,178,148,91,213,122,160,94,113,802,612,814,784,938,522,368,351,389
cds-C4N14_10720,5,18,12,2,22,5,6,6,11,39,49,41,26,21,26,9,24,19
cds-C4N14_10725,453,477,368,233,553,265,394,249,277,866,804,1086,871,1067,669,548,559,500
cds-C4N14_10730,54,101,67,44,106,65,94,57,69,119,102,126,109,186,79,79,87,92
cds-C4N14_10735,13871,17177,13235,9034,19819,9339,16187,9022,9717,3900,3589,4794,4638,9413,5377,3029,3088,4076
cds-C4N14_10740,2829,3081,2032,1396,3602,1586,2511,1537,1394,2176,1704,2072,1999,2954,1863,1301,1108,1188
cds-C4N14_10750,172,198,220,141,271,216,229,150,304,46,43,53,72,77,49,137,83,156
cds-C4N14_10755,9,3,8,4,6,1,4,9,1,5,5,6,7,7,9,4,10,2
cds-C4N14_10760,23,38,24,27,37,22,28,13,26,18,27,30,33,59,27,31,36,40
cds-C4N14_10765,25,12,24,19,32,16,23,23,21,28,32,45,31,57,21,32,32,22
cds-C4N14_10770,79,112,95,87,162,80,132,90,132,147,107,145,191,208,130,168,162,156
cds-C4N14_10775,14,15,6,7,17,11,18,18,9,63,73,72,90,156,105,40,76,54
cds-C4N14_10780,7,5,15,15,5,8,16,3,16,20,34,40,17,57,50,13,38,22
cds-C4N14_10785,6,7,12,20,15,14,17,8,10,60,56,92,84,115,76,23,37,46
cds-C4N14_10790,30,39,27,82,96,176,94,44,65,205,151,188,309,484,236,120,151,178
cds-C4N14_10795,551,476,470,793,728,634,1171,557,709,145,230,267,363,416,253,348,324,391
cds-C4N14_10800,12,17,15,16,19,22,28,20,12,61,60,75,92,151,102,51,63,67
cds-C4N14_10805,60,41,43,63,61,54,64,41,48,71,83,113,122,246,167,83,98,111
cds-C4N14_10810,142,189,123,94,212,91,194,91,106,330,292,280,366,718,382,224,180,181
cds-C4N14_10815,939,1305,1157,612,1313,715,987,579,662,4349,3027,3953,2458,3769,2675,1627,1733,1763
cds-C4N14_10820,25,34,33,26,51,34,62,30,21,148,161,217,170,209,157,91,80,75
cds-C4N14_10825,120,160,131,88,163,102,133,113,117,523,492,692,473,646,379,212,279,273
cds-C4N14_10830,90,121,112,87,132,77,125,85,108,736,585,783,624,813,425,244,253,219
cds-C4N14_10835,83,150,108,87,142,86,113,73,76,1308,1177,1434,729,955,631,306,334,307
cds-C4N14_10840,48,65,64,39,78,51,74,50,46,405,285,464,293,396,231,125,123,137
cds-C4N14_10845,26,21,24,29,41,26,38,18,33,221,201,263,147,201,151,76,90,57
cds-C4N14_10850,508,378,440,744,565,703,1063,509,781,492,473,538,318,282,195,302,286,271
cds-C4N14_10855,67,94,78,61,96,61,131,62,65,1113,637,953,559,754,418,250,245,280
cds-C4N14_10860,135,220,228,107,235,169,248,126,159,705,569,774,774,876,598,414,456,321
cds-C4N14_10865,141,167,151,109,229,102,174,81,192,701,594,785,574,704,462,315,373,328
cds-C4N14_10870,97,113,107,82,119,75,110,71,82,560,392,547,370,436,317,200,225,178
cds-C4N14_10875,24,27,42,18,46,15,28,24,21,468,364,401,354,283,252,108,135,100
cds-C4N14_10880,112,203,152,120,188,117,207,102,156,378,356,490,159,251,155,129,156,127
cds-C4N14_10885,69,164,108,86,185,113,97,89,151,216,237,298,121,145,95,107,107,111
cds-C4N14_00005,132,128,121,75,125,109,160,101,134,320,285,355,140,161,131,107,110,139
cds-sORF001,17,22,13,14,21,22,29,7,12,91,75,96,67,97,59,56,49,45
FunR2,3799,7676,6825,3464,6866,4555,6484,3905,5217,756,1183,1883,950,1492,1147,1645,1854,2405
FunR40,32,52,45,49,74,36,55,24,33,22,20,24,97,153,36,25,39,21
ChaR,1524,1865,1442,1635,2167,1467,2497,1194,2531,1931,5431,7421,1671,2284,1481,4085,7106,5810
FunR12,15896,14303,11571,9319,9556,7595,14214,6454,12209,2626,6936,11745,3848,4112,3126,5218,11991,5848
FunR14,237,280,228,332,219,250,488,219,318,14,156,172,38,44,24,213,206,303
FunR15,249,246,183,243,248,214,322,168,399,53,413,414,235,260,172,362,512,434
FunR7,118,183,188,308,199,270,369,196,409,99,890,1016,119,102,69,972,1425,1501
FunR52,488,872,822,671,951,592,963,399,690,185,474,641,480,721,440,824,858,708
4.5S_RNA,7330,7563,5389,12420,7304,11226,15340,9847,18080,1560,23492,24429,7277,6204,3666,41106,41207,41434
FunR21,2053,2774,2712,2672,3036,2281,4158,1952,3556,910,1356,1963,1094,1625,1059,1701,2541,2051
FoxI,589,1354,1151,1209,1093,1103,1431,827,1162,208,996,1497,402,679,295,972,886,1260
FunR23,481,995,917,553,709,421,1000,426,774,677,1493,2001,84,122,84,627,833,485
FunR24,6194,6646,6305,4957,7465,5589,7385,4539,8972,2132,3596,4849,2450,2329,1787,4592,5026,4420
FunR25,199,204,100,145,268,97,203,142,38,25,41,39,138,249,77,97,99,97
FunR27,1679,1747,1420,1625,1746,1530,2637,1266,2487,332,1078,1361,588,604,444,1310,1564,1097
FunR45,12045,31506,17147,16327,16846,12197,25709,12508,15428,192,2224,2730,245,832,500,2863,3448,2492
FunR39,1261,2941,2654,1737,2750,1963,3032,1608,2945,555,884,1233,339,385,269,1068,1434,1286
FunR35,3449,3255,3140,3806,3753,3547,5004,2533,6563,1285,6664,9087,1951,1735,1180,11146,11762,15714
tmRNA,184052,144260,137214,134317,200542,152933,220812,119477,274949,556844,687434,854823,528509,624472,287561,403920,572218,337488
6S_RNA,20911,17519,17626,14327,16904,12974,21428,10817,24730,49961,61874,81076,31815,25015,20300,57964,295624,73010
FunR29,235,687,561,537,613,472,1006,420,753,47,122,152,36,73,38,254,290,242
FunR47,213,238,226,216,233,173,390,168,287,5,38,52,8,14,16,50,41,43
ncRNA2,2,11,2,2,11,6,4,4,3,10,11,13,19,12,9,6,5,9
ncRNA3,2673,2369,2154,2686,2356,2160,3637,1864,3944,377,1723,2233,136,211,143,1724,1860,1937
ncRNA4,20,32,16,21,13,21,37,16,17,25,50,80,20,23,7,26,20,25
ncRNA5,792,990,910,1063,1243,945,1531,836,1361,136,572,600,241,555,194,691,748,902
ncRNA6,261,372,333,152,296,163,278,122,199,29,55,138,42,31,31,154,122,145
FunR50,306,802,594,503,915,507,991,427,505,108,135,125,384,755,255,245,210,278
ncRNA7,7,13,4,4,13,0,14,4,2,4,4,6,8,12,5,2,3,3
ncRNA8,3,13,7,13,10,5,9,3,12,18,40,25,9,11,9,26,12,13
ncRNA9,233,356,269,248,337,340,450,223,485,359,1123,1240,130,144,176,546,581,639
ncRNA14,5041,5518,4685,7375,5800,5952,9540,4781,9589,1383,6943,8511,1180,1209,977,8166,13058,10657
ncRNA15,542,915,770,538,789,445,952,473,621,115,327,388,130,240,126,355,291,383
ncRNA17,8404,8730,9361,11032,9970,9223,15302,7275,16102,875,8975,9368,453,810,450,9599,9786,10198
